,tweet_id,date_time,user_id,username,response_to_user_id,response_to_username,response_to_status_id
38,818750929088479232,2017-01-10 09:26:47,89156511,humaansociaal,144880437,terzaketv,818498252249202688
39,818558966372401153,2017-01-09 20:44:00,242465590,christophewuyts,144880437,terzaketv,818498252249202688
40,818547382833020928,2017-01-09 19:57:58,4084752154,NoeninckxDirk,144880437,terzaketv,818498252249202688
41,818546037002555393,2017-01-09 19:52:37,1084222230,anitahellemans,144880437,terzaketv,818498252249202688
42,818544356349083648,2017-01-09 19:45:57,326240646,casishubby,144880437,terzaketv,818498252249202688
43,818537199842959360,2017-01-09 19:17:30,760480211343466501,Fidelio_is_weer,144880437,terzaketv,818498252249202688
44,818515075329904641,2017-01-09 17:49:35,1189532107,bdlumey,144880437,terzaketv,818498252249202688
45,818514856714313729,2017-01-09 17:48:43,326240646,casishubby,144880437,terzaketv,818498252249202688
46,818511811691638784,2017-01-09 17:36:37,58255837,j_de_landtsheer,144880437,terzaketv,818498252249202688
47,818511743991377920,2017-01-09 17:36:21,3077970963,RestlessOrange,144880437,terzaketv,818498252249202688
48,818509078955757568,2017-01-09 17:25:46,2224705434,Radixbelgium,144880437,terzaketv,818498252249202688
49,818506840908713984,2017-01-09 17:16:52,138813681,hervesabbe,144880437,terzaketv,818498252249202688
50,818502294790672384,2017-01-09 16:58:48,89156511,humaansociaal,144880437,terzaketv,818498252249202688
51,818501641867509762,2017-01-09 16:56:13,2237607715,LeoVanRoy,144880437,terzaketv,818498252249202688
52,818501324321017857,2017-01-09 16:54:57,2377289534,DeSwa53,144880437,terzaketv,818498252249202688
53,818501280603717636,2017-01-09 16:54:46,351689871,Mickiflodi,144880437,terzaketv,818498252249202688
54,818499934441771008,2017-01-09 16:49:26,963338737,KrimoBoutkabout,144880437,terzaketv,818498252249202688
55,818499884584157185,2017-01-09 16:49:14,3700854017,SveSfa,144880437,terzaketv,818498252249202688
56,818499536612106240,2017-01-09 16:47:51,608374587,MuslimInEurope,144880437,terzaketv,818498252249202688
57,818499469415170050,2017-01-09 16:47:35,39474089,denbokkerijder,144880437,terzaketv,818498252249202688
58,818499231849861121,2017-01-09 16:46:38,475122621,meulhu,144880437,terzaketv,818498252249202688
59,818498434458120194,2017-01-09 16:43:28,761076417287233536,fireondemand1,144880437,terzaketv,818498252249202688
60,818086004280135681,2017-01-08 13:24:37,429363596,PeterMOudshoorn,492130746,elsgasseling,817745408818548736
61,819534287510896640,2017-01-12 13:19:35,150638287,Ensoc,409129924,KeesvDaalen,819492588998823937
62,819488620646199296,2017-01-12 10:18:07,1963358725,Reeshofwarmte,409129924,KeesvDaalen,819477559159164928
63,819121903705145344,2017-01-11 10:00:55,3803879955,beawem_bea,3255043617,RutgervdNoort,818927488659230720
64,818946887415951361,2017-01-10 22:25:27,743729570268880896,mening66,3255043617,RutgervdNoort,818927488659230720
65,818936476956262400,2017-01-10 21:44:05,2813264885,reageren1,3255043617,RutgervdNoort,818927488659230720
66,818929715968966656,2017-01-10 21:17:13,2862282562,RientsHofstra,3255043617,RutgervdNoort,818927488659230720
67,820337694647742464,2017-01-14 18:32:02,314180160,daanaeyels,43293228,WimSoons,820238517225877506
68,820284034156810241,2017-01-14 14:58:48,15234223,dbuntinx,43293228,WimSoons,820238517225877506
69,820259530982490114,2017-01-14 13:21:26,430675972,w_todts,43293228,WimSoons,820238517225877506
70,819113855708229632,2017-01-11 09:28:56,24859528,eppobruins,267375059,DickKraaij,819112801079795712
71,819162899755237377,2017-01-11 12:43:49,473915947,bonzorino,115777763,JurgenGreven,818859454049488896
72,819553188508471300,2017-01-12 14:34:41,437506613,SakuraNoMae,140796611,3xdbe,819537187373010944
73,817446525810970624,2017-01-06 19:03:33,3956969721,dennis20159,271347035,AlainVerheij,817413219618844672
74,817432962815901696,2017-01-06 18:09:40,886928342,Shari_vdH,271347035,AlainVerheij,817413219618844672
75,817415667804737536,2017-01-06 17:00:56,1386302568,EdwinGeerling,271347035,AlainVerheij,817413219618844672
76,817415643880427521,2017-01-06 17:00:51,81412656,WdeGelder,271347035,AlainVerheij,817413219618844672
